CódigoCompra;Data;Fornecedor;Produto;Quantidade;ValorUnitário;ValorFinal
69394;23/12/2023;Original Fábrica Asia;Correia - Linha B;3;137.91;413.72
69394;23/12/2023;Original Fábrica Asia;Logo Hashtag - Linha B;2;11.5;23
69395;23/12/2023;Revenda Brasil;Mola de pressão - Linha A;1;39.62;39.62
69395;23/12/2023;Revenda Brasil;Filtro de Óleo - Linha C;1;25;25
69397;23/12/2023;Fabrica Doidona Asia;Radiador - Linha B;4;295.44;1181.74
69398;23/12/2023;Revenda EUA;Mola de pressão - Linha A;4;39.62;158.48
69398;23/12/2023;Revenda EUA;Condensador - Linha A;1;689.9;689.9
69399;23/12/2023;Revenda Asia;Óleo Motor - Linha B;1;297.85;297.85
69403;23/12/2023;Revenda Europa;Pneus - Linha B;1;413.9;413.9
69404;23/12/2023;Fabrica Doidona Brasil;Filtro de Óleo - Linha C;2;25;49.99
69405;23/12/2023;Fabrica Hashtag Mexico;Kit Embreagem - Linha A;4;380;1520
69407;23/12/2023;Fabrica Doidona Brasil;Bomba d'agua - Linha Premium;3;1245.31;3735.92
69409;23/12/2023;Original Fábrica EUA;Condensador - Linha C;3;912.39;2737.18
69409;23/12/2023;Original Fábrica EUA;Kit Embreagem - Linha C;2;502.55;1005.1
69410;23/12/2023;Fabrica Doidona Brasil;Filtro de Óleo - Linha C;2;25;49.99
69410;23/12/2023;Fabrica Doidona Brasil;Caixa de Marcha - Linha B;2;5738.5;11477
69411;23/12/2023;Original Fábrica EUA;Bomba d'agua - Linha B;4;636.99;2547.94
69412;23/12/2023;Fabrica Hashtag EUA;Farol Principal - Linha Premium;2;359.5;718.99
69413;23/12/2023;Revenda Mexico;Terminal de Direção - Linha C;2;179.86;359.72
69413;23/12/2023;Revenda Mexico;Caixa de Marcha - Linha C;3;6599.28;19797.83
69413;23/12/2023;Revenda Mexico;Filtro de Óleo - Linha A;2;18.9;37.8
69413;23/12/2023;Revenda Mexico;Bomba d'agua - Linha Premium;3;1245.31;3735.92
69416;23/12/2023;Fabrica Hashtag Europa;Rolamento das Rodas - Linha C;3;248.5;745.49
69417;23/12/2023;Original Fábrica EUA;Logo Hashtag - Linha A;4;10;40
69420;23/12/2023;Revenda Brasil;Bateria - Linha A;2;479;958
69421;23/12/2023;Revenda Asia;Condensador - Linha B;3;793.39;2380.16
69421;23/12/2023;Revenda Asia;Terminal de Direção - Linha C;2;179.86;359.72
69421;23/12/2023;Revenda Asia;Terminal de Direção - Linha Premium;1;305.76;305.76
69421;23/12/2023;Revenda Asia;Correia - Linha B;2;137.91;275.82
69421;23/12/2023;Revenda Asia;Kit Embreagem - Linha C;1;502.55;502.55
69422;23/12/2023;Original Fábrica Mexico;Farol Principal - Linha Premium;2;359.5;718.99
69423;23/12/2023;Revenda Mexico;Filtro Combustível - Linha A;1;183.34;183.34
69425;23/12/2023;Revenda Europa;Logo Hashtag - Linha C;3;13.23;39.68
69427;23/12/2023;Revenda EUA;Volante - Linha Premium;1;1191.57;1191.57
69428;23/12/2023;Fabrica Doidona EUA;Foto do Lira - Linha A;1;870;870
69428;23/12/2023;Fabrica Doidona EUA;Bomba d'agua - Linha B;1;636.99;636.99
69429;23/12/2023;Fabrica Hashtag Asia;Farol Principal - Linha A;5;159.9;799.5
69430;23/12/2023;Fabrica Hashtag Argentina;Mola de pressão - Linha A;5;39.62;198.1
69431;23/12/2023;Fabrica Hashtag Brasil;Volante - Linha B;1;609.5;609.5
69432;23/12/2023;Revenda Asia;Caixa de Marcha - Linha B;1;5738.5;5738.5
69433;23/12/2023;Fabrica Doidona Brasil;Foto do Lira - Linha A;2;870;1740
69434;23/12/2023;Revenda Brasil;Foto do Lira - Linha A;1;870;870
69435;23/12/2023;Fabrica Hashtag Internacional;Radiador - Linha B;1;295.44;295.44
69437;23/12/2023;Fabrica Hashtag Europa;Óleo Motor - Linha C;3;342.53;1027.58
69438;23/12/2023;Original Fábrica Brasil;Terminal de Direção - Linha A;1;136;136
69439;23/12/2023;Fabrica Hashtag Internacional;Óleo Motor - Linha A;1;259;259
69442;23/12/2023;Fabrica Hashtag Argentina;Terminal de Direção - Linha Premium;1;305.76;305.76
69443;23/12/2023;Revenda Asia;Logo Hashtag - Linha A;1;10;10
69443;23/12/2023;Revenda Asia;Mola de pressão - Linha A;1;39.62;39.62
69446;23/12/2023;Original Fábrica Asia;Rolamento das Rodas - Linha Premium;3;422.45;1267.34
69447;23/12/2023;Revenda Europa;Rolamento das Rodas - Linha C;1;248.5;248.5
69448;23/12/2023;Revenda Argentina;Radiador - Linha B;1;295.44;295.44
69450;23/12/2023;Fabrica Hashtag Internacional;Correia - Linha A;4;119.92;479.68
69450;23/12/2023;Fabrica Hashtag Internacional;Pneus - Linha C;1;475.98;475.98
69451;23/12/2023;Fabrica Hashtag Europa;Mola de pressão - Linha B;2;45.56;91.13
69453;23/12/2023;Fabrica Hashtag Internacional;Bomba d'agua - Linha C;2;732.53;1465.07
69454;23/12/2023;Original Fábrica Asia;Barra Estabilizadora - Linha B;3;455.17;1365.51
69455;23/12/2023;Revenda Brasil;Mola de pressão - Linha B;5;45.56;227.82
69457;23/12/2023;Revenda Brasil;Mola de pressão - Linha B;1;45.56;45.56
69457;23/12/2023;Revenda Brasil;Radiador - Linha A;1;256.9;256.9
69457;23/12/2023;Revenda Brasil;Pneus - Linha C;2;475.98;951.96
69458;23/12/2023;Original Fábrica Asia;Mola de pressão - Linha B;4;45.56;182.25
69458;23/12/2023;Original Fábrica Asia;Farol Principal - Linha Premium;2;359.5;718.99
69459;23/12/2023;Revenda Asia;Radiador - Linha B;1;295.44;295.44
69460;23/12/2023;Revenda Europa;Óleo Motor - Linha A;2;259;518
69461;23/12/2023;Revenda EUA;Kit Embreagem - Linha Premium;3;854.34;2563.01
69464;23/12/2023;Fabrica Hashtag Argentina;Foto do Lira - Linha B;1;1000.5;1000.5
69466;23/12/2023;Fabrica Hashtag Mexico;Logo Hashtag - Linha B;1;11.5;11.5
69466;23/12/2023;Fabrica Hashtag Mexico;Bomba d'agua - Linha B;4;636.99;2547.94
69467;23/12/2023;Revenda EUA;Terminal de Direção - Linha C;1;179.86;179.86
69469;23/12/2023;Revenda Mexico;Volante - Linha C;1;700.93;700.93
69469;23/12/2023;Revenda Mexico;Rolamento das Rodas - Linha C;1;248.5;248.5
69470;23/12/2023;Revenda EUA;Pneus - Linha C;1;475.98;475.98
69470;23/12/2023;Revenda EUA;Logo Hashtag - Linha A;2;10;20
69471;23/12/2023;Original Fábrica EUA;Rolamento das Rodas - Linha B;5;216.09;1080.43
69472;23/12/2023;Original Fábrica Europa;Filtro Combustível - Linha A;1;183.34;183.34
69473;23/12/2023;Fabrica Hashtag Europa;Kit Embreagem - Linha A;5;380;1900
69474;23/12/2023;Original Fábrica Europa;Filtro Combustível - Linha B;2;210.84;421.68
69474;23/12/2023;Original Fábrica Europa;Kit Embreagem - Linha C;1;502.55;502.55
69475;23/12/2023;Fabrica Doidona Mexico;Filtro de Óleo - Linha A;1;18.9;18.9
69475;23/12/2023;Fabrica Doidona Mexico;Terminal de Direção - Linha Premium;2;305.76;611.52
69476;23/12/2023;Fabrica Doidona Mexico;Volante - Linha Premium;5;1191.57;5957.86
69476;23/12/2023;Fabrica Doidona Mexico;Foto do Lira - Linha A;3;870;2610
69477;23/12/2023;Revenda Asia;Volante - Linha Premium;4;1191.57;4766.29
69478;23/12/2023;Revenda EUA;Correia - Linha C;3;158.59;475.78
69481;23/12/2023;Revenda Brasil;Filtro Combustível - Linha B;1;210.84;210.84
69481;23/12/2023;Revenda Brasil;Foto do Lira - Linha B;4;1000.5;4002
69484;23/12/2023;Original Fábrica EUA;Óleo Motor - Linha A;3;259;777
69486;23/12/2023;Original Fábrica EUA;Correia - Linha C;3;158.59;475.78
69487;23/12/2023;Original Fábrica Asia;Volante - Linha B;4;609.5;2438
69489;23/12/2023;Original Fábrica Brasil;Kit Embreagem - Linha A;2;380;760
69490;23/12/2023;Fabrica Doidona Europa;Rolamento das Rodas - Linha A;2;187.9;375.8
69492;23/12/2023;Fabrica Doidona EUA;Óleo Motor - Linha Premium;5;582.3;2911.48
69492;23/12/2023;Fabrica Doidona EUA;Radiador - Linha B;2;295.44;590.87
69492;23/12/2023;Fabrica Doidona EUA;Bateria - Linha C;1;633.48;633.48
69495;23/12/2023;Original Fábrica Asia;Mola de pressão - Linha B;3;45.56;136.69
69496;23/12/2023;Original Fábrica EUA;Volante - Linha C;2;700.93;1401.85
69496;23/12/2023;Original Fábrica EUA;Bomba d'agua - Linha Premium;2;1245.31;2490.61
69496;23/12/2023;Original Fábrica EUA;Foto do Lira - Linha C;3;1150.58;3451.73
69496;23/12/2023;Original Fábrica EUA;Caixa de Marcha - Linha C;2;6599.28;13198.55
69496;23/12/2023;Original Fábrica EUA;Barra Estabilizadora - Linha Premium;2;889.86;1779.71
69499;23/12/2023;Original Fábrica Argentina;Terminal de Direção - Linha C;5;179.86;899.3
69501;23/12/2023;Fabrica Hashtag Argentina;Radiador - Linha B;2;295.44;590.87
69501;23/12/2023;Fabrica Hashtag Argentina;Foto do Lira - Linha Premium;2;1955.98;3911.96
69504;23/12/2023;Fabrica Hashtag Europa;Óleo Motor - Linha A;1;259;259
69505;23/12/2023;Revenda Brasil;Foto do Lira - Linha B;1;1000.5;1000.5
69506;23/12/2023;Fabrica Hashtag Internacional;Correia - Linha B;1;137.91;137.91
69508;23/12/2023;Fabrica Doidona Asia;Filtro Combustível - Linha Premium;2;412.19;824.39
69509;23/12/2023;Fabrica Hashtag Europa;Radiador - Linha A;3;256.9;770.7
69510;23/12/2023;Revenda Mexico;Filtro de Óleo - Linha Premium;1;42.49;42.49
69512;23/12/2023;Original Fábrica EUA;Barra Estabilizadora - Linha A;2;395.8;791.6
69513;23/12/2023;Revenda Argentina;Bomba d'agua - Linha C;2;732.53;1465.07
69513;23/12/2023;Revenda Argentina;Condensador - Linha A;3;689.9;2069.7
69513;23/12/2023;Revenda Argentina;Filtro de Óleo - Linha Premium;1;42.49;42.49
69514;23/12/2023;Fabrica Hashtag Internacional;Farol Principal - Linha Premium;3;359.5;1078.49
69517;23/12/2023;Fabrica Doidona Asia;Logo Hashtag - Linha Premium;2;22.48;44.97
69517;23/12/2023;Fabrica Doidona Asia;Radiador - Linha C;1;339.75;339.75
69517;23/12/2023;Fabrica Doidona Asia;Kit Embreagem - Linha A;2;380;760
69519;23/12/2023;Original Fábrica Mexico;Radiador - Linha Premium;2;577.58;1155.15
69520;23/12/2023;Fabrica Hashtag Brasil;Kit Embreagem - Linha Premium;2;854.34;1708.67
69520;23/12/2023;Fabrica Hashtag Brasil;Rolamento das Rodas - Linha B;3;216.09;648.26
69520;23/12/2023;Fabrica Hashtag Brasil;Mola de pressão - Linha C;1;52.4;52.4
69520;23/12/2023;Fabrica Hashtag Brasil;Foto do Lira - Linha Premium;1;1955.98;1955.98
69521;23/12/2023;Original Fábrica Brasil;Filtro de Óleo - Linha Premium;1;42.49;42.49
69521;23/12/2023;Original Fábrica Brasil;Pneus - Linha A;5;359.91;1799.55
69522;23/12/2023;Fabrica Hashtag Europa;Barra Estabilizadora - Linha C;3;523.45;1570.34
69525;23/12/2023;Fabrica Hashtag Internacional;Foto do Lira - Linha Premium;2;1955.98;3911.96
69526;23/12/2023;Original Fábrica EUA;Óleo Motor - Linha A;3;259;777
69526;23/12/2023;Original Fábrica EUA;Caixa de Marcha - Linha B;1;5738.5;5738.5
69528;23/12/2023;Original Fábrica Brasil;Volante - Linha C;2;700.93;1401.85
69528;23/12/2023;Original Fábrica Brasil;Terminal de Direção - Linha A;3;136;408
69529;23/12/2023;Fabrica Doidona Brasil;Mola de pressão - Linha B;1;45.56;45.56
69530;23/12/2023;Fabrica Hashtag Mexico;Bomba d'agua - Linha C;3;732.53;2197.6
69531;23/12/2023;Fabrica Doidona Brasil;Bateria - Linha A;1;479;479
69531;23/12/2023;Fabrica Doidona Brasil;Kit Embreagem - Linha B;1;437;437
69533;23/12/2023;Revenda Brasil;Logo Hashtag - Linha B;3;11.5;34.5
69533;23/12/2023;Revenda Brasil;Barra Estabilizadora - Linha Premium;4;889.86;3559.43
69536;23/12/2023;Revenda Argentina;Filtro Combustível - Linha A;2;183.34;366.68
69536;23/12/2023;Revenda Argentina;Foto do Lira - Linha B;1;1000.5;1000.5
69538;23/12/2023;Fabrica Hashtag EUA;Caixa de Marcha - Linha A;2;4990;9980
69539;23/12/2023;Revenda Europa;Farol Principal - Linha B;2;183.89;367.77
69541;23/12/2023;Original Fábrica EUA;Condensador - Linha Premium;4;1551.07;6204.27
69542;23/12/2023;Original Fábrica Brasil;Óleo Motor - Linha C;1;342.53;342.53
69544;23/12/2023;Fabrica Doidona Argentina;Filtro de Óleo - Linha Premium;3;42.49;127.48
69544;23/12/2023;Fabrica Doidona Argentina;Bomba d'agua - Linha B;1;636.99;636.99
69546;23/12/2023;Fabrica Hashtag Internacional;Mola de pressão - Linha Premium;3;89.08;267.23
69550;23/12/2023;Revenda Brasil;Rolamento das Rodas - Linha B;2;216.09;432.17
69550;23/12/2023;Revenda Brasil;Óleo Motor - Linha C;2;342.53;685.06
69550;23/12/2023;Revenda Brasil;Foto do Lira - Linha B;2;1000.5;2001
69553;23/12/2023;Original Fábrica Europa;Foto do Lira - Linha B;1;1000.5;1000.5
69555;23/12/2023;Original Fábrica Asia;Mola de pressão - Linha C;2;52.4;104.79
69557;24/12/2023;Original Fábrica Mexico;Kit Embreagem - Linha Premium;3;854.34;2563.01
69559;24/12/2023;Revenda Mexico;Farol Principal - Linha A;5;159.9;799.5
69560;24/12/2023;Fabrica Hashtag Argentina;Filtro Combustível - Linha A;2;183.34;366.68
69561;24/12/2023;Original Fábrica Brasil;Kit Embreagem - Linha A;1;380;380
69562;24/12/2023;Fabrica Doidona Europa;Foto do Lira - Linha Premium;5;1955.98;9779.89
69565;24/12/2023;Fabrica Doidona Europa;Rolamento das Rodas - Linha A;1;187.9;187.9
69566;24/12/2023;Fabrica Hashtag Asia;Farol Principal - Linha Premium;2;359.5;718.99
69566;24/12/2023;Fabrica Hashtag Asia;Óleo Motor - Linha A;2;259;518
69568;24/12/2023;Original Fábrica Brasil;Radiador - Linha C;4;339.75;1359
69568;24/12/2023;Original Fábrica Brasil;Caixa de Marcha - Linha Premium;2;11218.77;22437.54
69569;24/12/2023;Original Fábrica EUA;Correia - Linha C;2;158.59;317.19
69569;24/12/2023;Original Fábrica EUA;Mola de pressão - Linha Premium;2;89.08;178.15
69569;24/12/2023;Original Fábrica EUA;Volante - Linha C;1;700.93;700.93
69570;24/12/2023;Fabrica Doidona Brasil;Filtro de Óleo - Linha C;4;25;99.98
69570;24/12/2023;Fabrica Doidona Brasil;Barra Estabilizadora - Linha Premium;1;889.86;889.86
69571;24/12/2023;Revenda Argentina;Óleo Motor - Linha C;1;342.53;342.53
69571;24/12/2023;Revenda Argentina;Radiador - Linha C;1;339.75;339.75
69572;24/12/2023;Fabrica Doidona Asia;Terminal de Direção - Linha Premium;1;305.76;305.76
69573;24/12/2023;Fabrica Hashtag Asia;Óleo Motor - Linha Premium;1;582.3;582.3
69574;24/12/2023;Fabrica Hashtag Asia;Rolamento das Rodas - Linha Premium;1;422.45;422.45
69575;24/12/2023;Original Fábrica Argentina;Bateria - Linha Premium;2;1076.91;2153.82
69575;24/12/2023;Original Fábrica Argentina;Condensador - Linha B;2;793.39;1586.77
69575;24/12/2023;Original Fábrica Argentina;Bomba d'agua - Linha C;1;732.53;732.53
69576;24/12/2023;Fabrica Doidona Argentina;Óleo Motor - Linha B;5;297.85;1489.25
69578;24/12/2023;Fabrica Hashtag Internacional;Foto do Lira - Linha B;2;1000.5;2001
69578;24/12/2023;Fabrica Hashtag Internacional;Kit Embreagem - Linha B;1;437;437
69579;24/12/2023;Original Fábrica Brasil;Mola de pressão - Linha A;2;39.62;79.24
69579;24/12/2023;Original Fábrica Brasil;Rolamento das Rodas - Linha Premium;1;422.45;422.45
69580;24/12/2023;Revenda Argentina;Caixa de Marcha - Linha A;1;4990;4990
69581;24/12/2023;Fabrica Doidona Brasil;Volante - Linha Premium;1;1191.57;1191.57
69584;24/12/2023;Original Fábrica EUA;Barra Estabilizadora - Linha B;1;455.17;455.17
69589;24/12/2023;Fabrica Doidona Brasil;Correia - Linha Premium;2;269.61;539.22
69589;24/12/2023;Fabrica Doidona Brasil;Radiador - Linha B;1;295.44;295.44
69591;24/12/2023;Original Fábrica Asia;Volante - Linha Premium;2;1191.57;2383.15
69591;24/12/2023;Original Fábrica Asia;Condensador - Linha C;3;912.39;2737.18
69592;24/12/2023;Revenda Brasil;Bomba d'agua - Linha A;4;553.9;2215.6
69592;24/12/2023;Revenda Brasil;Caixa de Marcha - Linha Premium;1;11218.77;11218.77
69592;24/12/2023;Revenda Brasil;Radiador - Linha B;1;295.44;295.44
69595;24/12/2023;Fabrica Hashtag Argentina;Kit Embreagem - Linha A;1;380;380
69598;24/12/2023;Fabrica Hashtag Argentina;Mola de pressão - Linha B;3;45.56;136.69
69600;24/12/2023;Revenda Brasil;Foto do Lira - Linha A;1;870;870
69602;24/12/2023;Original Fábrica Europa;Condensador - Linha C;1;912.39;912.39
69603;24/12/2023;Original Fábrica Europa;Filtro de Óleo - Linha Premium;2;42.49;84.98
69604;24/12/2023;Fabrica Doidona Mexico;Foto do Lira - Linha B;3;1000.5;3001.5
69605;24/12/2023;Fabrica Hashtag EUA;Radiador - Linha B;2;295.44;590.87
69605;24/12/2023;Fabrica Hashtag EUA;Kit Embreagem - Linha B;2;437;874
69607;24/12/2023;Original Fábrica Argentina;Kit Embreagem - Linha B;1;437;437
69608;24/12/2023;Revenda Brasil;Correia - Linha B;1;137.91;137.91
69610;24/12/2023;Fabrica Hashtag EUA;Bomba d'agua - Linha B;1;636.99;636.99
69613;24/12/2023;Revenda Europa;Radiador - Linha C;4;339.75;1359
69613;24/12/2023;Revenda Europa;Bateria - Linha C;2;633.48;1266.96
69614;24/12/2023;Fabrica Hashtag Mexico;Bomba d'agua - Linha B;3;636.99;1910.96
69616;24/12/2023;Revenda EUA;Bateria - Linha B;1;550.85;550.85
69617;24/12/2023;Fabrica Doidona Argentina;Terminal de Direção - Linha C;2;179.86;359.72
69619;24/12/2023;Fabrica Hashtag Mexico;Pneus - Linha Premium;1;809.17;809.17
69619;24/12/2023;Fabrica Hashtag Mexico;Radiador - Linha Premium;3;577.58;1732.73
69621;24/12/2023;Fabrica Doidona Asia;Foto do Lira - Linha A;3;870;2610
69621;24/12/2023;Fabrica Doidona Asia;Terminal de Direção - Linha C;1;179.86;179.86
69621;24/12/2023;Fabrica Doidona Asia;Pneus - Linha B;1;413.9;413.9
69622;24/12/2023;Revenda EUA;Radiador - Linha C;2;339.75;679.5
69623;24/12/2023;Revenda Mexico;Barra Estabilizadora - Linha Premium;3;889.86;2669.57
69624;24/12/2023;Original Fábrica Asia;Terminal de Direção - Linha B;2;156.4;312.8
69627;24/12/2023;Fabrica Doidona Argentina;Mola de pressão - Linha A;3;39.62;118.86
69628;24/12/2023;Fabrica Hashtag Europa;Bateria - Linha A;3;479;1437
69629;24/12/2023;Fabrica Hashtag Internacional;Logo Hashtag - Linha Premium;1;22.48;22.48
69629;24/12/2023;Fabrica Hashtag Internacional;Foto do Lira - Linha Premium;2;1955.98;3911.96
69630;24/12/2023;Revenda Mexico;Terminal de Direção - Linha B;2;156.4;312.8
69630;24/12/2023;Revenda Mexico;Bomba d'agua - Linha B;5;636.99;3184.93
69631;24/12/2023;Fabrica Doidona Brasil;Bomba d'agua - Linha C;1;732.53;732.53
69633;24/12/2023;Fabrica Hashtag Brasil;Óleo Motor - Linha Premium;2;582.3;1164.59
69633;24/12/2023;Fabrica Hashtag Brasil;Filtro de Óleo - Linha C;3;25;74.99
69636;24/12/2023;Fabrica Hashtag Asia;Radiador - Linha A;2;256.9;513.8
69638;24/12/2023;Original Fábrica Asia;Óleo Motor - Linha C;1;342.53;342.53
69638;24/12/2023;Original Fábrica Asia;Volante - Linha A;3;530;1590
69640;24/12/2023;Fabrica Doidona EUA;Rolamento das Rodas - Linha B;1;216.09;216.09
69640;24/12/2023;Fabrica Doidona EUA;Pneus - Linha C;3;475.98;1427.94
69641;24/12/2023;Revenda Mexico;Bateria - Linha A;1;479;479
69642;24/12/2023;Revenda Mexico;Radiador - Linha Premium;1;577.58;577.58
69642;24/12/2023;Revenda Mexico;Caixa de Marcha - Linha C;1;6599.28;6599.28
69645;24/12/2023;Original Fábrica EUA;Radiador - Linha A;1;256.9;256.9
69646;24/12/2023;Fabrica Hashtag Internacional;Bateria - Linha A;5;479;2395
69647;24/12/2023;Revenda Brasil;Filtro Combustível - Linha Premium;1;412.19;412.19
69648;24/12/2023;Original Fábrica Europa;Filtro de Óleo - Linha C;1;25;25
69648;24/12/2023;Original Fábrica Europa;Barra Estabilizadora - Linha Premium;2;889.86;1779.71
69649;24/12/2023;Revenda EUA;Terminal de Direção - Linha B;2;156.4;312.8
69650;24/12/2023;Fabrica Doidona Brasil;Mola de pressão - Linha B;1;45.56;45.56
69652;24/12/2023;Fabrica Doidona Asia;Mola de pressão - Linha C;1;52.4;52.4
69652;24/12/2023;Fabrica Doidona Asia;Óleo Motor - Linha A;1;259;259
69654;24/12/2023;Fabrica Doidona Mexico;Logo Hashtag - Linha B;1;11.5;11.5
69655;24/12/2023;Revenda Brasil;Volante - Linha A;1;530;530
69660;24/12/2023;Original Fábrica Brasil;Filtro de Óleo - Linha B;3;21.74;65.21
69660;24/12/2023;Original Fábrica Brasil;Correia - Linha Premium;4;269.61;1078.44
69661;24/12/2023;Fabrica Doidona Asia;Radiador - Linha A;2;256.9;513.8
69662;24/12/2023;Revenda Brasil;Volante - Linha B;2;609.5;1219
69662;24/12/2023;Revenda Brasil;Bateria - Linha C;1;633.48;633.48
69662;24/12/2023;Revenda Brasil;Farol Principal - Linha A;3;159.9;479.7
69663;24/12/2023;Original Fábrica Mexico;Radiador - Linha B;3;295.44;886.31
69663;24/12/2023;Original Fábrica Mexico;Foto do Lira - Linha A;1;870;870
69668;24/12/2023;Revenda Argentina;Farol Principal - Linha C;2;211.47;422.94
69669;24/12/2023;Fabrica Doidona Argentina;Óleo Motor - Linha Premium;2;582.3;1164.59
69670;24/12/2023;Fabrica Doidona Asia;Farol Principal - Linha C;3;211.47;634.4
69670;24/12/2023;Fabrica Doidona Asia;Condensador - Linha Premium;3;1551.07;4653.2
69674;24/12/2023;Fabrica Hashtag Europa;Mola de pressão - Linha B;1;45.56;45.56
69674;24/12/2023;Fabrica Hashtag Europa;Mola de pressão - Linha Premium;1;89.08;89.08
69678;24/12/2023;Fabrica Hashtag Mexico;Rolamento das Rodas - Linha A;4;187.9;751.6
69678;24/12/2023;Fabrica Hashtag Mexico;Volante - Linha B;2;609.5;1219
69678;24/12/2023;Fabrica Hashtag Mexico;Filtro Combustível - Linha B;2;210.84;421.68
69679;24/12/2023;Original Fábrica Argentina;Barra Estabilizadora - Linha A;1;395.8;395.8
69680;24/12/2023;Fabrica Doidona Europa;Condensador - Linha A;3;689.9;2069.7
69681;24/12/2023;Fabrica Hashtag Argentina;Caixa de Marcha - Linha B;1;5738.5;5738.5
69682;24/12/2023;Fabrica Doidona Europa;Radiador - Linha C;2;339.75;679.5
69684;24/12/2023;Revenda EUA;Pneus - Linha Premium;1;809.17;809.17
69684;24/12/2023;Revenda EUA;Barra Estabilizadora - Linha Premium;3;889.86;2669.57
69684;24/12/2023;Revenda EUA;Barra Estabilizadora - Linha C;2;523.45;1046.89
69685;24/12/2023;Original Fábrica Argentina;Correia - Linha C;1;158.59;158.59
69686;24/12/2023;Fabrica Doidona Europa;Filtro de Óleo - Linha B;1;21.74;21.74
