Preco,TipoBarco,TipoVenda,Ano,Comprimento,Largura,Material
39500,5,2,1976,5.87,2.18,3
39500,7,2,2006,9.2,2.9,3
39500,13,2,1987,8.64,3.26,4
39500,13,2,1980,10.5,3.5,7
39500,15,1,2020,6.53,2.18,7
39500,12,2,1992,10,3.35,7
39500,6,2,2012,7.7,2.78,4
39500,7,2,2004,7,2.25,2
39500,12,2,1980,10.5,3.3,7
39500,13,2,1990,9.5,3.5,3
35950,4,2,2006,7.62,2.5,4
39390,4,1,2020,6.6,2.45,3
42500,4,2,2005,6.96,2.55,3
39151,6,3,2020,7.93,2.8,3
39000,4,2,1996,9.25,3.2,6
39000,8,1,2018,6,2,4
39000,13,2,1996,9.5,3.15,3
39000,13,2,2007,8.3,2.7,3
39000,6,2,2004,8.95,2.8,3
39000,7,2,1999,8.85,3.18,6
39000,6,2,1998,9.18,3.1,4
39000,4,2,2002,8.88,3.19,3
39000,6,2,2006,8.61,2.98,4
39000,6,2,2013,7.39,2.79,4
39000,1,2,2016,7.5,2.67,4
39000,1,2,2018,6.43,2.52,4
39000,13,2,1985,11,3.5,7
39000,6,2,2007,8.6,2.59,3
39000,13,2,1986,11.3,3.96,3
39000,1,2,1979,6.43,2.19,3
39000,13,2,2000,9.74,3.1,3
39000,18,2,1991,9.3,3.2,3
39000,16,2,1969,10,3.45,3
39000,13,2,1989,12.9,3.7,7
39000,6,2,2009,7.74,2.92,4
38999,8,1,2020,6.74,2.55,3
38999,11,4,2020,6.2,2.34,3
38950,15,2,2020,5.5,2.5,3
38900,19,2,2007,8.4,2.5,3
38642,1,1,2020,6.04,2.26,4
38640,13,3,2020,6.58,2.72,3
38600,1,2,2019,6.43,2.36,4
38500,18,2,1994,8.45,2.85,3
38500,7,2,1994,8.45,2.85,3
38450,5,1,2019,6.9,2.6,3
38340,4,3,2020,6.66,2.55,3
41392,1,3,2020,5.75,2.4,3
38280,6,2,2020,7.12,2.79,4
38275,9,1,2019,6,2,2
41289,2,3,2020,4.8,2.2,3
38042,1,1,2020,6.9,2.5,3
38024,1,1,2020,6.04,2.26,4
37990,7,2,1981,9.06,3.2,3
38000,16,2,1991,12,3.85,3
38000,9,2,2006,8.3,2.8,3
38000,10,2,1970,15,4.11,6
38000,13,2,1989,10.44,3.7,3
38000,13,2,1990,11.19,3.5,3
38000,4,2,1987,11.53,2.67,3
38000,7,2,1990,9.7,3.6,4
38000,19,2,2000,7.5,2.55,5
37990,4,1,2020,6.4,2.45,3
37990,7,1,1995,8.2,2.75,3
37990,7,1,1997,8.6,2.99,3
37900,4,2,1987,8,3,3
37900,1,1,2020,5.96,2.26,4
37900,1,2,2019,6.94,2.48,3
37900,1,1,2020,6.04,2.26,4
37780,4,1,2020,6.3,2.5,3
37625,6,1,2020,6.19,2.46,3
40570,4,1,2020,7.15,2.45,3
37500,16,2,1996,10.39,3.02,3
37500,6,2,2012,6.21,2.55,3
37500,2,2,1998,9.81,3.41,3
37500,1,1,2020,5.56,2.23,4
37500,4,3,2020,7.12,2.44,3
37500,12,2,1997,11.6,3.6,7
37500,9,2,2004,7.5,2.5,3
37500,10,2,1938,8.75,2.25,7
37500,12,2,1980,9.9,3.2,7
37500,7,2,1989,9.37,3.3,3
37500,20,2,1915,15.23,3,7
37500,4,2,2003,7.62,2.49,3
37000,4,2,2007,7.25,2.57,3
36999,11,3,2020,6.23,2.4,3
35750,4,2,1996,7.3,2.5,3
35750,13,2,1991,10,3.27,3
39900,10,2,1967,11,3.2,7
39900,4,2,2013,6.59,2.48,3
39900,7,2,2000,7.6,2.55,3
39900,13,2,1994,9.55,3.32,3
36900,4,1,2016,6.9,2.55,3
36900,7,2,2005,7.2,2.55,3
36900,1,2,2011,6.42,2.5,4
36900,4,1,2019,5.71,2.05,3
39840,4,1,2020,5.75,2.36,3
39800,10,2,1984,5.3,2.15,6
39500,7,2,2000,7.73,2.58,3
36729,4,4,2019,6.45,2.46,3
39500,18,1,2020,6.05,2.21,3
36500,4,2,2002,8,2,3
36500,13,2,1987,9.9,3.6,3
36500,10,2,1948,10.78,3.91,6
36490,4,2,2008,6.4,2.6,3
36000,2,2,2003,9.05,2.97,3
36000,8,2,2019,6.78,2.5,2
36000,4,2,2017,5.73,2.2,3
36000,6,2,1983,9.8,3.35,3
36000,6,2,2015,6.55,2.54,4
36000,4,2,2002,8.53,2.59,3
36000,6,2,2014,6.6,2.5,5
36000,7,2,1974,11,3.25,7
36000,7,2,1988,12.2,3.4,3
36000,10,2,1995,12.7,3.6,3
35990,1,1,2019,5.18,2.36,4
35990,11,2,2016,5.99,2.21,3
35938,8,1,2019,5.27,2.38,4
35900,11,1,2017,6.1,2.37,3
35900,4,2,2014,7.2,2.51,4
35900,4,2,1999,8,2,3
35900,4,1,2020,5.95,2.4,3
35900,4,2,2011,7.35,2.54,4
38500,4,2,1998,7.5,2.59,3
35800,7,3,2020,6.02,2.34,3
35800,1,1,2020,6.04,2.26,4
32500,13,2,1988,10.06,3.2,4
35500,2,2,2020,5.25,2.09,2
35500,6,2,2012,7.23,2.78,4
37900,5,2,2000,5.6,2.2,6
35020,11,1,2020,6.31,2.32,2
35000,4,2,1980,9,3.05,3
35000,20,2,2008,12,4.27,2
35000,13,2,1998,8.9,3.2,3
35000,8,2,2004,8.3,2.59,3
35000,13,2,1986,9.38,3.58,3
35000,13,2,1999,8.8,2.99,3
35000,13,2,2001,10,3,3
35000,10,2,1995,8.48,3.11,6
35000,1,2,1974,9.08,2.87,6
35000,13,2,2008,7.25,2.57,3
35000,4,2,2003,8,2,3
35000,4,2,2005,7.32,2.55,3
35000,7,2,1997,8,3.2,7
35000,12,2,1980,9.6,2.9,7
35000,4,2,2009,7.25,2.57,3
35000,9,2,1996,9.22,3.29,3
35000,4,2,1986,8.85,2.75,3
35000,6,2,2004,8.25,2.94,4
35000,4,2,2006,9.6,3.2,3
35000,6,1,2020,6.87,2.77,3
35000,2,2,1997,7.75,3.21,3
35000,15,2,2003,8.1,2.9,6
35000,4,2,2006,7.8,2.95,4
35000,16,2,2001,8.4,3.05,4
35000,13,2,1980,9.5,3.05,3
35000,13,2,1992,12.62,3.75,3
35000,15,2,1972,6.5,2.3,6
35000,21,2,1987,11.5,3,6
35000,10,2,1987,9.3,3.2,3
35000,7,2,2005,7.49,2.95,5
35000,4,2,2006,8.5,2.5,3
35000,13,2,2016,5.95,2.28,5
35000,4,2,2006,7.51,2.83,3
35000,4,2,1993,6.8,2.3,3
35000,22,2,2005,6.7,2.5,3
35000,7,2,2006,9.6,3.2,3
34990,16,2,1972,10,3.32,3
34990,13,2,2001,9,2.9,3
34990,1,1,2019,5.46,2.36,4
34990,4,2,2008,7.1,2.55,3
37800,11,2,2015,6.05,2.38,3
34940,4,1,2019,5.5,2.15,3
34900,4,3,2018,7.05,2.3,3
34900,12,2,1992,10,3.55,7
34900,6,1,2020,5.48,2.36,3
34900,7,2,2006,7.15,2.5,3
34800,5,2,2010,6,1.7,6
34800,13,2,1990,9.45,3.42,3
37590,2,1,2020,5.75,2.44,3
34750,7,2,1982,7.2,2.95,3
37500,22,2,1990,7.6,2.43,3
34510,12,1,2020,8.05,3,3
34500,14,2,1910,12.85,3.1,7
34500,12,2,1928,46.4,5.07,7
34500,10,2,1926,15.53,2.7,7
34500,12,2,1966,12,3.65,7
34500,11,2,2007,7.98,2.57,4
34500,15,1,2012,7.2,2.3,6
34500,1,2,2020,5.5,2,2
34500,13,2,1980,11.5,3.4,7
34500,7,2,1996,7.16,2.59,3
34500,13,2,1974,10.5,3.4,7
34500,12,2,1980,12.5,3.4,7
34499,6,1,2020,5.75,2.54,3
37100,4,1,2020,5.75,2.36,3
34300,9,2,2020,7.1,2.53,3
37000,1,4,2020,5.8,2.03,3
37000,4,2,2013,5.74,2.43,3
36900,2,1,2020,6.6,2.1,3
36900,1,2,2020,5.75,2.26,3
34050,6,1,2018,6.6,2.5,3
33900,4,4,2018,5.35,2.1,3
33900,4,4,2018,5.35,2.1,3
33900,4,2,2011,7.2,2.51,4
33900,4,2,2011,7.2,2.51,4
33900,4,2,2016,7,2.55,3
33840,13,3,2020,6.3,2.68,3
33765,4,1,2020,6.3,2.35,3
36400,11,1,2020,5.73,2.29,3
32500,13,2,1979,10.36,3.15,3
33600,4,2,2006,7.48,2.7,3
36000,4,2,2005,6.4,2.31,3
33500,12,2,1965,10.4,3,7
33500,16,2,1989,11,3.7,2
33500,6,2,2008,7.15,2.75,4
33333,4,1,2018,6.55,2.54,3
36000,9,2,2001,7.5,2.51,3
36000,7,2,2011,8,2.5,5
35900,4,2,2015,5.88,2.33,3
35900,4,2,2012,8.2,2.36,3
35780,13,1,2020,5.55,2.29,3
33025,1,1,2020,5.96,2.26,3
33015,11,1,2020,7.2,2.5,3
33000,4,2,1999,8,2,3
33000,9,2,2020,7.4,2.55,3
33000,6,2,2008,6.95,2.7,3
33000,4,2,2008,7.32,2.55,3
33000,11,1,2020,5.5,2.22,3
32900,4,1,2020,5.65,2.2,3
32900,7,2,1978,9.55,3.25,3
32900,11,2,2005,7.14,2.52,3
32900,2,2,2006,8.7,2.5,3
29950,4,2,2004,8.1,2.87,4
35500,13,1,2020,7,2.48,3
32800,4,2,1992,8.4,2.6,3
35400,4,1,2020,5.6,1.7,3
35000,6,2,1991,7.6,2.75,3
35000,7,2,1981,9.05,3.5,3
35000,7,2,2003,7.26,2.54,5
35000,18,2,1979,11.12,3.88,3
32608,8,1,2018,5.26,2.34,4
32590,7,2,1988,11.28,3.68,3
34960,6,1,2020,6.05,2.49,3
34950,11,2,2011,6.25,2.41,3
32500,8,1,2015,5.9,2.48,3
32500,10,2,1970,5.8,2.08,6
32500,4,1,2019,6.9,2.6,3
32500,13,2,1981,9.28,3.18,3
32490,6,1,2020,5.52,2.4,3
35000,7,2,2012,7.51,2.83,3
35000,10,2,1956,9,2.8,6
35000,13,2,1990,9.42,3.3,3
34990,4,3,2020,6.05,2.2,2
34900,6,2,1989,7.9,2.6,3
34900,1,1,2019,5.68,2.54,3
34800,11,1,2018,5.6,2.25,3
32110,1,1,2020,4.93,2.22,3
32109,8,3,2020,6.5,2.16,2
32060,6,1,2019,5.64,2.45,4
32000,13,2,2008,7.92,2.59,3
32000,8,2,2008,6.5,2.6,3
32000,10,2,1977,6.45,2.45,3
32000,4,2,1998,7.99,3.5,3
32000,4,2,1999,7.44,3,3
32000,13,2,1982,11.5,3.5,7
32000,7,2,2008,7.8,2.55,3
32000,8,2,2010,7.52,2.59,4
32000,13,2,1986,10.2,3.4,7
32000,13,2,1976,12.5,4.26,3
32000,9,1,2017,8,3.5,7
32000,10,2,1958,5.4,1.9,6
32000,7,2,2011,7.5,2.5,3
31685,8,1,2020,5.6,2.23,3
34200,19,2,1996,9.1,2.5,3
34150,11,1,2019,5.15,2.08,3
31500,9,1,2020,6.5,2.42,3
31500,9,1,2020,6.5,2.42,3
28690,8,1,2020,5.46,2.39,4
34000,13,1,2020,5.55,2.29,3
34000,6,2,1992,7.85,2.54,3
31400,11,1,2020,6.15,2.29,2
31399,11,1,2020,5.33,2.17,3
33900,13,2,1995,7.01,2.59,3
33823,9,2,2020,5.79,2.29,2
31100,1,1,2017,7.04,2.51,2
33600,9,1,2020,5.3,2.2,3
31059,1,3,2020,7.74,2.52,3
31000,6,2,2011,7.01,2.74,3
31000,13,2,1905,17.03,3.56,7
31000,7,2,1999,8.89,3.15,3
31000,20,2,1975,11.5,3.2,7
30999,8,1,2020,6.12,2.4,3
30900,4,1,2019,5.47,2.29,3
30900,8,2,2018,5.5,2.34,4
30499,8,1,2020,7.23,2.55,3
32900,5,1,2020,6.3,2.1,3
30355,11,1,2020,6.3,2.35,3
32800,5,1,2020,5.3,2.3,3
30200,6,2,2012,6.61,2.54,4
32400,4,2,2007,5.79,2.43,3
27500,7,2,1983,9.14,3.35,4
27495,6,1,2018,6.22,2.44,4
32300,13,1,2019,5.3,2.2,3
30000,10,2,1961,5.45,1.9,6
30000,4,2,1997,8.35,2.95,3
30000,4,2,1993,8.1,2.47,4
30000,13,2,1990,12,3,7
30000,4,2,1991,11.6,3.51,4
30000,13,2,1995,9.7,3.6,4
30000,11,2,2017,6.4,2.48,4
30000,13,2,2013,5.9,2.2,3
30000,6,2,2016,5.95,2.3,3
30000,7,2,2001,8.05,2.3,3
30000,13,2,1974,11.81,3.7,3
30000,4,2,1997,9,2,3
30000,7,2,2001,7.85,2.6,7
30000,4,2,2010,6.98,2.53,3
30000,13,2,2004,7.8,2.59,3
30000,4,2,1986,10.03,3.24,3
29995,8,1,2017,8.77,2.66,7
29995,7,2,1985,10.5,3.25,7
29990,11,1,2020,5.46,2.1,2
29990,12,2,1985,8.7,2.9,7
29990,19,2,1987,7.8,2.65,3
29990,12,1,1979,10.5,3.4,7
29990,4,2,1995,7.59,2.59,3
29900,4,1,2015,6.45,2.45,3
29900,4,1,2020,5.65,2.35,3
29900,4,2,2017,7.3,2.55,3
29900,12,2,1980,10,3.05,7
29900,11,4,2017,6.45,2.5,3
29900,8,2,2018,5.58,2.2,2
29900,4,2,1991,9.98,3.25,3
29900,16,2,1992,9.9,3.6,4
29900,11,3,2020,4.93,2.18,3
29900,7,2,1993,8,2.59,3
29900,4,2,2008,6.1,2.44,3
29900,4,2,2011,7.2,2.51,4
29900,7,2,2011,6.4,2.53,3
29900,7,2,1993,9,3,3
29900,7,3,2020,6.19,2.46,3
29900,4,2,1967,5.2,1.95,3
29900,12,2,1980,9,2.9,7
29900,12,2,1978,10.5,3.45,7
29500,4,2,2004,7,2,3
29500,8,2,2004,6,2.18,3
29500,13,2,1925,22.5,4.25,7
29500,13,2,1926,19.5,4.41,7
29500,4,1,2019,5.28,2.28,3
29500,15,2,2011,7.1,2.45,3
29500,8,2,2018,5.26,2.34,4
29500,4,3,2020,6.1,2.4,3
29500,4,2,2006,6.9,2.5,3
29500,15,2,2004,6.75,2.4,7
29500,10,2,1966,8.4,2.5,6
29500,4,2,1984,10.05,3.03,5
29500,12,2,1972,8.8,3.1,7
29500,12,2,1978,9.5,3.2,7
29500,14,2,1978,9.7,3.33,2
29500,12,2,2000,8.6,2.59,3
29500,12,2,1971,9.4,3.2,7
29500,7,2,1975,9.8,3.15,7
29500,5,2,1971,5.8,2.02,6
29400,13,2,1984,7.6,2.8,3
31530,13,1,2020,6.12,2.4,3
29155,4,1,2020,6.4,2.48,3
31500,8,2,2000,6.58,2.6,3
29000,9,1,2019,6.7,2.55,3
29000,4,1,2019,5.1,2.15,3
29000,13,2,2004,7.5,2.55,3
29000,1,2,2005,7.56,2.59,3
29000,13,2,1989,10.5,3.25,3
29000,10,2,1962,7.2,2.2,6
29000,9,2,1994,7.5,2.5,3
29000,9,2,1997,9,3,3
29000,4,2,1997,7.5,2.34,3
29000,4,2,1998,7.92,2.59,4
29000,7,2,1991,9.23,3.18,3
29000,9,2,1997,9,3.2,3
29000,7,2,1993,10.8,3.34,3
29000,1,2,1991,9.77,2.6,5
29000,7,2,2004,7.34,2.57,3
29000,6,2,2003,8.25,2.89,4
25000,6,2,1985,9.1,2.95,3
28990,4,1,2020,5.6,2.27,3
28990,13,2,1998,9.73,2.97,3
28950,12,2,1990,10.3,3.25,7
28900,7,1,2019,6.5,2.55,3
28900,9,3,2019,6.55,1.79,6
28900,13,2,1993,9.05,3,3
28900,7,2,1990,7.1,2.5,3
28900,7,2,2015,5.9,2.5,3
31000,6,2,2014,5.6,2.44,3
28500,11,2,2003,6.7,2.54,3
28500,16,2,1980,11,3.85,3
28390,11,1,2018,6.4,2.48,4
30690,13,3,2020,5.23,2.17,3
27170,4,2,2017,5.3,2.5,3
28000,8,1,2019,6.18,2.44,3
28000,12,2,1975,12.86,3.2,7
28000,16,2,1936,6,2,7
28000,7,2,1990,9.1,2.99,3
28000,13,2,1979,11.68,3.85,3
28000,4,2,2002,7.5,2.5,3
28000,6,2,2003,7.15,2.8,4
28000,13,2,2000,8.4,2.57,3
28000,1,2,1988,6.04,2.26,3
28000,11,2,2017,5.89,2.29,4
28000,8,2,1992,9.78,2.59,3
28000,19,2,1997,9.4,3.5,3
28000,9,1,2020,7.02,2.42,3
28000,6,2,2015,5.79,2.46,4
28000,1,2,2015,6.34,2.45,4
28000,6,2,2011,6.99,2.5,3
28000,20,2,1999,8.6,2.5,3
28000,4,2,2008,7.26,2.68,3
28000,13,2,1988,10.2,3.6,3
27999,4,2,2015,6.16,2.35,3
27990,12,2,1976,10.5,3.3,7
30000,4,2,1990,6.77,2.28,3
27954,4,3,2020,5.95,2.4,3
27799,6,1,2020,6.4,2.45,3
27785,11,1,2020,5.66,2.17,2
30000,7,2,2006,6.52,2.54,3
29990,2,2,2014,6.4,2.38,3
27699,8,1,2020,7.23,2.55,3
29900,6,2,1994,8.26,2.7,3
29900,1,1,2020,4.6,2,3
27655,4,1,2019,6.05,2.25,3
29888,7,2,1984,9,3.28,7
29800,13,2,1996,7,2.43,3
27500,10,2,1945,7.5,2.5,6
27500,7,2,1973,8.6,2.7,6
27500,14,2,1934,13.56,3.22,7
27500,12,2,2001,10.5,3.4,7
27500,7,1,1985,9.7,3.25,3
27499,7,1,2020,5.5,2.29,3
27490,12,2,1981,11,3.2,7
27490,7,2,1999,8.53,2.55,3
29700,6,1,2019,6,2.25,3
25000,7,2,2008,7.2,2.59,3
24950,6,2,2008,7.14,2.59,4
27000,4,2,1990,9.31,2.86,3
27000,6,2,2008,6.66,2.64,4
27000,4,2,1995,8.91,3.14,4
27000,16,2,1976,9.8,3.6,3
27000,16,2,1976,9.8,3.6,3
27000,6,2,2000,7.44,2.75,4
27000,11,2,1999,8.04,2.79,3
27000,13,2,1990,8.15,2.7,3
27000,15,2,2015,6.9,2.65,5
27000,4,2,1992,9.3,2.9,3
27000,11,2,2017,6.12,2.4,3
27000,11,2,2018,6.81,2.36,3
27000,13,2,1983,9.54,3.08,3
27000,10,2,1980,9.5,3,6
26999,11,1,2019,5.26,2.36,3
26900,4,1,2018,5.3,2.3,3
26900,7,1,2018,6.1,2.37,3
26900,11,3,2020,5.33,2.17,3
26900,7,1,2020,6.02,2.34,3
26900,15,2,2008,5.7,2.32,3
26900,11,2,2006,5.79,2.39,3
26900,7,2,2008,6.5,2.59,3
26900,11,1,2020,4.9,1.98,3
26900,15,2,2009,6.5,2.5,3
29000,1,2,2013,5.75,2.34,5
29000,10,2,1967,5.1,2,6
26500,9,2,2017,6,2.5,3
26500,7,2,1994,7.95,2.79,3
26500,12,2,1976,10.5,3.4,7
26500,6,1,2020,6.84,2.5,2
26500,12,2,1985,10,3.4,7
26500,7,2,1996,8.95,2.7,3
26500,4,1,2020,6.02,2.34,3
26400,11,3,2020,6.2,2.34,3
28500,13,2,1998,7.5,2.28,3
28500,11,2,2002,6.4,2.59,3
26000,7,2,2002,8.5,2.95,4
26000,2,2,1990,7.9,2.35,3
26000,6,2,1991,7.92,2.52,3
26000,9,2,1982,7.5,2.55,3
26000,6,2,1987,7,2.7,3
26000,4,2,1999,7.62,2.59,3
26000,2,2,2003,7.47,2.59,3
26000,4,2,1996,7.9,2.5,3
26000,7,2,1996,5.92,2.5,3
26000,8,2,2012,7.31,2.5,4
25999,4,1,2019,5.55,2.29,3
25999,11,1,2020,5.33,2.17,3
25990,11,2,2017,5.21,2.36,4
25950,7,2,2016,5.02,2.12,3
25680,4,1,2019,6.4,2.52,4
27500,9,2,2010,9.94,3.1,2
27500,4,2,1992,7.85,2.54,3
25590,7,1,2020,6.2,2.44,3
25500,4,1,2019,6.08,2.35,3
25500,7,2,1987,7.55,2.78,3
25500,7,2,1980,10,3,3
25500,1,2,2007,7.2,2.52,4
25500,4,2,1997,8.9,2.55,3
25390,11,1,2019,6.15,2.3,3
27190,13,1,2019,5.9,2.5,8
25000,13,2,1986,9.5,3.1,7
25000,4,2,1986,7.8,2.51,3
25000,4,2,2000,7.49,2.49,3
25000,14,2,1950,16,4,7
25000,13,2,1982,9.4,3.1,3
25000,13,2,1975,10,3.4,7
25000,4,2,1996,8.5,3,3
25000,10,2,1897,9.4,3.2,6
25000,4,2,1995,7.5,2.3,3
25000,12,2,1952,31.41,5.04,7
25000,7,2,2010,6.6,2.5,3
25000,7,2,2003,7.81,2.5,3
25000,7,2,1999,8.37,2.59,3
25000,1,2,2003,7.15,2.54,4
25000,7,2,2005,7.65,2.55,9
25000,13,2,1991,9.3,2.7,3
25000,7,2,1999,9,3,3
25000,4,2,1992,8.2,2.7,3
25000,4,2,2000,8.23,2.6,3
25000,16,2,1994,9.9,3.5,3
25000,6,2,1978,9,3.2,7
25000,7,2,2006,7.42,2.45,3
25000,13,2,2005,7.5,2.55,3
25000,6,2,2005,7.16,2.82,4
24999,6,1,2020,6.55,2.54,3
24999,8,1,2020,6.74,2.55,3
24999,4,1,2020,6.5,2.4,3
24995,7,2,1985,11.8,3.25,7
24990,4,2,2008,6.7,2.52,3
24990,1,3,2020,6.77,2.48,3
24990,4,4,2019,5.5,2,2
24990,13,2,1997,9.07,2.95,3
24990,25,1,1971,11,3.5,7
26800,2,3,2020,6.28,2.24,3
27000,2,2,2007,6,1.85,3
24930,4,4,2020,6.1,2.4,3
24900,7,2,1992,8.94,3.06,3
24900,7,2,1994,8.46,2.57,3
24900,13,2,1997,8.45,2.56,3
24900,12,2,1980,10.6,3,7
26900,4,2,2014,5.84,2.53,3
24050,7,2,1979,9.3,3.25,3
26600,8,2,2015,5.58,2.16,3
24550,4,1,2017,6.06,2.2,3
24550,1,1,2020,6.1,2.4,3
26500,13,1,2020,5.7,2.15,3
26500,7,2,1989,7.67,2.43,3
24500,5,2,1987,8,3.06,3
24500,7,2,1988,7.13,2.6,3
24500,12,2,1934,15.77,3.46,7
24500,15,2,2007,5.83,2.02,3
24500,7,2,1988,8.74,3.2,3
24500,12,2,1980,9.75,3,7
24500,7,3,2020,5.5,2.29,3
24500,6,2,2008,6.53,2.59,4
24500,13,2,1988,9.75,3.1,3
24500,7,2,2016,6.65,2.39,9
24500,13,2,1963,11,3.35,7
24500,10,2,1979,10.5,3.25,7
24495,13,2,1978,9.8,3.2,7
24400,4,3,2020,5.41,2.12,3
26000,14,1,2015,6,1.9,2
24000,13,2,1992,10,3.2,3
24000,7,2,1991,8.5,3,5
23999,7,2,2009,8,3,6
23990,4,1,2020,5.75,2.26,3
23990,7,2,1991,9.3,2.9,3
23990,7,1,1985,7.4,2.55,3
25920,13,1,2020,4.85,1.95,3
25920,1,1,2020,5.6,2.05,3
25920,13,1,2020,4.85,1.95,3
25900,11,2,2017,4.72,2.05,3
25900,7,2,2004,5.62,2.08,3
25900,13,2,1992,8.6,2.8,3
23950,12,2,1980,9.6,3.4,7
23900,4,1,2019,5.5,2.24,3
23900,7,2,1995,7.7,2.59,3
23900,8,2,2009,6.35,2.55,4
23900,11,3,2020,5.2,1.9,3
23900,13,2,1988,9.9,3.4,3
25800,6,2,1988,8.3,3.06,3
25702,2,1,2020,5.45,2.16,2
25700,2,1,2020,6.28,2.24,3
25000,4,2,1994,7.85,2.54,3
25000,10,2,1960,4.5,2,6
25000,7,2,1987,6.4,2.36,3
25000,13,2,1984,9.5,3.14,3
21000,6,2,2003,7.05,2.52,4
24900,4,2,1993,7.2,2.5,3
24900,2,1,2020,5.06,2.13,2
24900,13,2,1990,7.85,2.26,3
23000,8,2,2009,6.42,2.42,3
23000,4,2,1997,9,2,3
23000,4,2,1986,8.68,3.21,3
23000,1,2,1996,7.49,2.49,3
23000,7,2,2003,6.83,2.5,3
23000,13,2,2006,6.98,2.59,4
22990,12,2,1973,10,3.65,7
22950,7,2,2001,6.4,2.5,3
22900,2,2,1996,7.83,2.5,3
22900,6,2,2008,6.5,2.59,4
22900,11,2,2005,6,2,4
22900,1,2,2006,6.99,2.48,4
22900,6,2,1991,7.4,2.8,4
22900,7,2,1991,7.4,2.8,4
22900,4,2,1994,6.57,2.43,3
22500,7,2,1975,10.5,3.4,7
22500,12,2,1980,9.8,3.4,7
22500,9,4,2020,5.4,2.55,2
22500,12,2,1980,10,3.3,7
22500,7,1,2020,4.44,2.12,3
22500,15,1,2020,8.5,2.74,7
22500,12,2,1979,9.85,3.18,7
22500,12,2,1978,11.5,3.1,7
22500,7,2,1992,8.8,2.8,3
22499,7,1,2020,5.5,2.29,3
24060,2,1,2018,5.5,1.65,3
22187,8,1,2019,5.27,2.38,4
23900,4,2,1992,5.8,2.34,3
23900,2,2,2008,6.05,2.45,3
23800,4,3,2020,5.7,2.38,3
22000,4,2,1987,10.03,3.24,3
22000,4,2,2002,7.55,2.05,4
22000,9,2,1992,9.5,3.4,3
22000,9,2,2009,6.45,2.5,3
21950,2,1,2019,4.51,1.75,2
23500,2,2,2005,6.02,1.55,2
21850,4,2,1994,7.2,2.5,3
21750,16,2,1970,9.2,2.95,7
23500,4,2,2008,6.03,2.44,3
23500,6,2,1990,6.75,2.29,3
23460,13,1,2020,5.07,2.12,3
21700,20,1,2020,8.8,3,6
21699,8,1,2020,6.74,2.55,3
23250,13,1,2020,4.54,1.85,3
21500,4,2,2000,7.32,2.54,3
21500,12,2,1979,10.5,3.1,7
21500,10,2,1951,5.2,2.1,6
21500,7,2,1991,9.32,2.59,3
21500,6,2,2014,5.4,2.08,3
21500,7,2,1986,7,2.45,3
21500,7,2,2007,6.21,2.47,9
21500,6,2,2008,6.53,2.59,4
21000,12,2,1973,9.6,2.85,7
21000,4,2,2002,6.32,2.44,3
21000,1,2,2016,6.47,2.4,3
21000,10,2,2013,9,1.6,6
21000,7,2,1973,10.3,3.35,3
20999,7,1,2020,5.02,2.12,3
22500,4,2,1990,7.55,2.51,3
22500,4,2,1991,7.5,2.35,3
22500,11,2,1995,5.1,2.3,3
20800,4,2,2008,4.86,2.32,3
20799,11,1,2020,6.2,2.34,3
20712,9,1,2019,5.16,2.44,2
20700,9,2,2012,6.9,2.3,2
20500,17,2,1992,6,2.3,3
20500,1,2,2017,6.1,2.4,3
20500,7,2,1981,9.1,3.14,3
20500,7,2,1974,10.5,3.2,7
20500,12,2,1973,10,3.25,7
21800,4,1,2018,4.2,1.75,3
20000,6,2,2010,6.4,2.54,4
20000,4,2,2002,7.7,2.57,3
20000,7,2,1986,8,2.85,3
20000,1,2,2008,6.42,2.38,3
20000,4,2,1995,7,2,3
20000,12,2,1975,7.5,2.5,3
20000,7,2,2009,6.1,2.24,3
20000,1,2,2018,5.35,2.1,3
20000,4,2,1985,9.9,3.3,3
19999,8,1,2020,6.12,2.4,3
19999,19,2,1990,10,2.5,3
19990,8,1,2017,5,2.3,3
19990,12,2,1982,13.8,3.2,7
19990,7,2,1980,8.26,3.1,3
19990,1,2,2018,4.92,2.13,4
19990,8,1,2020,5.03,2.12,3
19990,1,1,2018,5.07,2.12,3
19950,7,2,1951,7.5,2.2,6
19950,4,2,2015,5.36,2.33,4
19900,4,1,2009,7.3,2.48,3
19900,4,2,1997,6.9,2.55,3
19900,12,1,1974,9,3,7
19900,7,2,1980,7.85,2.8,3
21500,4,2,2006,5.21,2.1,3
21495,4,1,2020,5.5,2.15,2
19800,4,1,2020,5.24,1.98,3
19800,12,2,1978,9.7,3.1,7
19799,8,1,2020,5.07,2.12,3
19750,12,2,1978,9.5,3.4,7
21300,4,1,2020,5.65,2.3,3
19700,7,2,1999,5.8,2.49,3
21000,2,2,2005,6.86,2,3
19550,13,2,1975,10.5,3.2,7
19500,13,2,1980,10.8,3.3,7
19500,12,2,2001,9.5,3.1,7
13500,10,2,1963,8.4,2.65,6
19500,14,1,2019,4.51,1.75,2
19500,7,2,1995,7.36,2.9,3
19500,6,2,1996,7.5,2.94,4
19500,15,2,1997,6.7,2.35,6
19500,4,2,1995,9,2,3
19500,7,3,1988,6.5,2.4,3
19500,12,2,1978,10.3,3.1,7
19500,10,2,1977,11.6,3.42,6
